date,pm1,pm10,pm25,id,sensor_id
2021-09-05 07:55:00+00:00,13.58333302,20.58333397,19.56481552,41407,7194
2021-09-05 08:00:00+00:00,13.22222137,20.10185051,18.9629631,41407,7194
2021-09-05 08:05:00+00:00,13.25925922,19.01851654,18.35185051,41407,7194
2021-09-05 08:10:00+00:00,13.12963009,19.55555534,18.34259224,41407,7194
2021-09-05 08:15:00+00:00,13.88888836,21.0370388,19.62036896,41407,7194
2021-09-05 08:20:00+00:00,12.79629707,18.51851845,17.88888931,41407,7194
2021-09-05 08:25:00+00:00,12.9814806,20.43518639,18.76851845,41407,7194
2021-09-05 08:30:00+00:00,12.56481457,19.62963104,18.25,41407,7194
2021-09-05 08:35:00+00:00,13.01852036,18.37036896,17.85185242,41407,7194
2021-09-05 08:40:00+00:00,12.84259319,20.42592621,19.26851845,41407,7194
2021-09-05 08:45:00+00:00,13.11111069,19.50926018,19.12963104,41407,7194
2021-09-05 08:50:00+00:00,13.52777767,19.93518448,18.75,41407,7194
2021-09-05 08:55:00+00:00,13.09259319,19.73148346,19.23148346,41407,7194
2021-09-05 09:00:00+00:00,13.11111164,19.02777863,17.7870369,41407,7194
2021-09-05 09:05:00+00:00,13.27777767,19.65740776,18.91666603,41407,7194
2021-09-05 09:10:00+00:00,13.77777767,20.84259224,19.36111069,41407,7194
2021-09-05 09:15:00+00:00,13.30555534,19.15740585,17.87962914,41407,7194
2021-09-05 09:20:00+00:00,13.29629707,19.76851845,18.97222137,41407,7194
2021-09-05 09:25:00+00:00,13.40740776,19.87963104,18.9629631,41407,7194
2021-09-05 09:30:00+00:00,13.63888931,19.62963104,18.88889122,41407,7194
2021-09-05 09:35:00+00:00,13.57407379,19.13888931,18.42592621,41407,7194
2021-09-05 09:40:00+00:00,13.87037086,21,19.77777863,41407,7194
2021-09-05 09:45:00+00:00,13.94444466,19.87963104,18.93518639,41407,7194
2021-09-05 09:50:00+00:00,14.12962914,19.4629612,19.10185242,41407,7194
2021-09-05 09:55:00+00:00,13.70370293,20.44444275,19.4629631,41407,7194
2021-09-05 10:00:00+00:00,14.0185194,20.23148155,19.04629517,41407,7194
2021-09-05 10:05:00+00:00,13.65740681,20.04629707,18.95370483,41407,7194
2021-09-05 10:10:00+00:00,13.27777863,19.41666603,17.98148155,41407,7194
2021-09-05 10:15:00+00:00,14.08333302,19.98148155,18.83333588,41407,7194
2021-09-05 10:20:00+00:00,13.7870369,20.66666603,19.72222328,41407,7194
2021-09-05 10:25:00+00:00,13.86111069,20.62962914,18.98148155,41407,7194
2021-09-05 10:30:00+00:00,13.87036991,20.57407379,20.02777863,41407,7194
2021-09-05 10:35:00+00:00,14.63888931,20.88888931,20.09259415,41407,7194
2021-09-05 10:40:00+00:00,13.89814663,20.91666603,20.06481552,41407,7194
2021-09-05 10:45:00+00:00,14.65740776,20.68518639,19.87036896,41407,7194
2021-09-05 10:50:00+00:00,13.88888931,20.25925827,19.24074173,41407,7194
2021-09-05 10:55:00+00:00,14.2685194,20.2870388,19.66666603,41407,7194
2021-09-05 11:00:00+00:00,14.06481552,21.38888931,20.33333397,41407,7194
2021-09-05 11:05:00+00:00,14.14814854,20.25926018,19.4629631,41407,7194
2021-09-05 11:10:00+00:00,14.14814854,21.31481552,20.29629707,41407,7194
2021-09-05 11:15:00+00:00,14.10185146,20.72222137,19.76851845,41407,7194
2021-09-05 11:20:00+00:00,14.2314806,21.29629898,20.62036896,41407,7194
2021-09-05 11:25:00+00:00,14.70370293,21.67592621,20.51851845,41407,7194
2021-09-05 11:30:00+00:00,14.71296215,22.34259415,21.25926208,41407,7194
2021-09-05 11:35:00+00:00,16.62963104,23.74074173,22.91666794,41407,7194
2021-09-05 11:40:00+00:00,15.55555534,22.19444466,21.37962914,41407,7194
2021-09-05 11:45:00+00:00,16.17592621,24.08333397,23.12963104,41407,7194
2021-09-05 11:50:00+00:00,14.86111069,21.37037086,20.05555534,41407,7194
2021-09-05 11:55:00+00:00,15.79629517,22.68518639,21.76851654,41407,7194
2021-09-05 12:00:00+00:00,15.12037182,22.25926018,21.08333397,41407,7194
2021-09-05 12:05:00+00:00,14.97222233,21.72222137,20.09259415,41407,7194
2021-09-05 12:10:00+00:00,13.99999905,21.18518829,19.85185242,41407,7194
2021-09-05 12:15:00+00:00,13.34259319,19.99073982,19.37036896,41407,7194
2021-09-05 12:20:00+00:00,13.93518448,20.08333588,18.9629631,41407,7194
2021-09-05 12:25:00+00:00,15.25000191,22.85185051,21.40740585,41407,7194
2021-09-05 12:30:00+00:00,18.27777863,27.82407379,26.18518448,41407,7194
2021-09-05 12:35:00+00:00,19.72222137,30.52777863,28.06481552,41407,7194
2021-09-05 12:40:00+00:00,19.06481552,28.99074364,27.50926018,41407,7194
2021-09-05 12:45:00+00:00,19.12962914,28.2870388,26.7129612,41407,7194
