Time,7160,7205,7250
2021-09-17 16:35:00,194,,197
2021-09-17 16:40:00,204,,204
2021-09-17 16:45:00,208,,217
2021-09-17 16:50:00,204,,206
2021-09-17 16:55:00,203,,208
2021-09-17 17:00:00,217,,223
2021-09-17 17:05:00,200,,202
2021-09-17 17:10:00,192,,194
2021-09-17 17:15:00,199,,207
2021-09-17 17:20:00,199,,199
2021-09-17 17:25:00,197,,199
2021-09-17 17:30:00,185,,186
2021-09-17 17:35:00,182,,186
2021-09-17 17:40:00,176,,180
2021-09-17 17:45:00,177,,183
2021-09-17 17:50:00,199,,208
2021-09-17 17:55:00,202,,213
2021-09-17 18:00:00,199,,208
2021-09-17 18:05:00,194,,204
2021-09-17 18:10:00,194,,207
2021-09-17 18:15:00,195,,200
2021-09-17 18:20:00,205,,213
2021-09-17 18:25:00,223,,236
2021-09-17 18:30:00,190,,186
2021-09-17 18:35:00,187,,188
2021-09-17 18:40:00,185,,189
2021-09-17 18:45:00,181,,185
2021-09-17 18:50:00,192,,199
2021-09-17 18:55:00,186,,188
2021-09-17 19:00:00,193,,189
2021-09-17 19:05:00,183,,181
2021-09-17 19:10:00,171,,172
2021-09-17 19:15:00,169,,177
2021-09-17 19:20:00,194,,209
2021-09-17 19:25:00,207,,219
2021-09-17 19:30:00,198,,196
2021-09-17 19:35:00,182,,179
2021-09-17 19:40:00,205,,191
2021-09-17 19:45:00,179,,196
2021-09-17 19:50:00,176,,183
2021-09-17 19:55:00,181,,187
2021-09-17 20:00:00,177,,186
2021-09-17 20:05:00,157,,158
2021-09-17 20:10:00,146,,152
2021-09-17 20:15:00,170,,190
2021-09-17 20:20:00,166,,184
2021-09-17 20:25:00,159,,174
2021-09-17 20:30:00,178,,198
2021-09-17 20:35:00,178,,197
2021-09-17 20:40:00,184,,201
2021-09-17 20:45:00,190,,209
2021-09-17 20:50:00,197,,215
2021-09-17 20:55:00,192,,209
2021-09-17 21:00:00,187,,206
2021-09-17 21:05:00,202,,220
2021-09-17 21:10:00,208,,228
2021-09-17 21:15:00,209,,225
2021-09-17 21:20:00,215,,232
2021-09-17 21:25:00,223,,229
2021-09-17 21:30:00,199,,202
2021-09-17 21:35:00,183,,179
2021-09-17 21:40:00,189,,194
2021-09-17 21:45:00,181,,192
2021-09-17 21:50:00,186,,200
2021-09-17 21:55:00,192,,199
2021-09-17 22:00:00,190,,198
2021-09-17 22:05:00,192,,199
2021-09-17 22:10:00,185,,186
2021-09-17 22:15:00,165,,167
2021-09-17 22:20:00,171,,179
2021-09-17 22:25:00,166,,190
2021-09-17 22:30:00,178,,193
2021-09-17 22:35:00,181,,201
2021-09-17 22:40:00,190,,207
2021-09-17 22:45:00,183,,200
2021-09-17 22:50:00,193,,215
2021-09-17 22:55:00,194,,216
2021-09-17 23:00:00,199,,221
2021-09-17 23:05:00,201,,219
2021-09-17 23:10:00,206,,223
2021-09-17 23:15:00,202,,219
2021-09-17 23:20:00,212,,232
2021-09-17 23:25:00,213,,231
2021-09-17 23:30:00,211,,231
2021-09-17 23:35:00,217,,238
2021-09-17 23:40:00,219,,235
2021-09-17 23:45:00,208,,227
2021-09-17 23:50:00,193,,206
2021-09-17 23:55:00,189,,203
2021-09-18 0:00:00,195,,210
2021-09-18 0:05:00,255,,251
2021-09-18 0:10:00,202,,214
2021-09-18 0:15:00,205,,219
2021-09-18 0:20:00,201,,220
2021-09-18 0:25:00,209,,230
2021-09-18 0:30:00,229,,231
2021-09-18 0:35:00,407,,523
2021-09-18 0:40:00,193,,206
2021-09-18 0:45:00,190,,203
2021-09-18 0:50:00,184,,197
2021-09-18 0:55:00,1540,,2004
2021-09-18 1:00:00,3331,,3893
2021-09-18 1:05:00,3200,,3771
2021-09-18 1:10:00,5704,,6711
2021-09-18 1:15:00,2576,,3162
2021-09-18 1:20:00,403,,494
2021-09-18 1:25:00,3401,,3960
2021-09-18 1:30:00,3677,,4695
2021-09-18 1:35:00,5690,,6641
2021-09-18 1:40:00,2157,,2502
2021-09-18 1:45:00,2490,,2885
2021-09-18 1:50:00,2642,,3263
2021-09-18 1:55:00,973,,1282
2021-09-18 2:00:00,680,,849
2021-09-18 2:05:00,1334,,1566
2021-09-18 2:10:00,1876,,2222
2021-09-18 2:15:00,283,,378
2021-09-18 2:20:00,324,,423
2021-09-18 2:25:00,454,,586
2021-09-18 2:30:00,451,,557
2021-09-18 2:35:00,249,,337
2021-09-18 2:40:00,298,,406
2021-09-18 2:45:00,408,,531
2021-09-18 2:50:00,284,,386
2021-09-18 2:55:00,285,,377
2021-09-18 3:00:00,257,,345
2021-09-18 3:05:00,242,,333
2021-09-18 3:10:00,264,,357
2021-09-18 3:15:00,262,,357
2021-09-18 3:20:00,249,,341
2021-09-18 3:25:00,292,,387
2021-09-18 3:30:00,290,,390
2021-09-18 3:35:00,328,,434
2021-09-18 3:40:00,306,,402
2021-09-18 3:45:00,319,,420
2021-09-18 3:50:00,421,,534
2021-09-18 3:55:00,437,,554
2021-09-18 4:00:00,418,,531
2021-09-18 4:05:00,402,,515
2021-09-18 4:10:00,408,,518
2021-09-18 4:15:00,357,,461
2021-09-18 4:20:00,340,,442
2021-09-18 4:25:00,318,,413
2021-09-18 4:30:00,279,,369
2021-09-18 4:35:00,261,,349
2021-09-18 4:40:00,312,,402
2021-09-18 4:45:00,299,,392
2021-09-18 4:50:00,305,,395
2021-09-18 4:55:00,307,,400
2021-09-18 5:00:00,336,,432
2021-09-18 5:05:00,297,,389
2021-09-18 5:10:00,285,,375
2021-09-18 5:15:00,364,,464
2021-09-18 5:20:00,375,,478
2021-09-18 5:25:00,349,,449
2021-09-18 5:30:00,342,,439
2021-09-18 5:35:00,345,,437
2021-09-18 5:40:00,344,,441
2021-09-18 5:45:00,357,,450
2021-09-18 5:50:00,337,,433
2021-09-18 5:55:00,382,,481
2021-09-18 6:00:00,474,,570
2021-09-18 6:05:00,452,,565
2021-09-18 6:10:00,434,,540
2021-09-18 6:15:00,400,,510
2021-09-18 6:20:00,426,,535
2021-09-18 6:25:00,388,,490
2021-09-18 6:30:00,338,,431
2021-09-18 6:35:00,376,,478
2021-09-18 6:40:00,377,,480
2021-09-18 6:45:00,348,,437
2021-09-18 6:50:00,313,,401
2021-09-18 6:55:00,342,,435
2021-09-18 7:00:00,482,,599
2021-09-18 7:05:00,478,,591
2021-09-18 7:10:00,387,,483
2021-09-18 7:15:00,449,,556
2021-09-18 7:20:00,459,,572
2021-09-18 7:25:00,395,,496
2021-09-18 7:30:00,445,,560
2021-09-18 7:35:00,452,,565
2021-09-18 7:40:00,549,,677
2021-09-18 7:45:00,494,,607
2021-09-18 7:50:00,490,,606
2021-09-18 7:55:00,534,,656
2021-09-18 8:00:00,542,,675
2021-09-18 8:05:00,538,,655
2021-09-18 8:10:00,534,,660
2021-09-18 8:15:00,570,,697
2021-09-18 8:20:00,569,,705
2021-09-18 8:25:00,593,,735
2021-09-18 8:30:00,603,,734
2021-09-18 8:35:00,625,,758
2021-09-18 8:40:00,631,,765
2021-09-18 8:45:00,533,,654
2021-09-18 8:50:00,519,,628
2021-09-18 8:55:00,561,,682
2021-09-18 9:00:00,553,,683
2021-09-18 9:05:00,541,,671
2021-09-18 9:10:00,544,,665
2021-09-18 9:15:00,539,,656
2021-09-18 9:20:00,559,,691
2021-09-18 9:25:00,563,,694
2021-09-18 9:30:00,556,,684
2021-09-18 9:35:00,538,,663
2021-09-18 9:40:00,572,,714
2021-09-18 9:45:00,584,,719
2021-09-18 9:50:00,552,,678
2021-09-18 9:55:00,544,,671
2021-09-18 10:00:00,543,,672
2021-09-18 10:05:00,528,,650
2021-09-18 10:10:00,525,,640
2021-09-18 10:15:00,519,,646
2021-09-18 10:20:00,515,,648
2021-09-18 10:25:00,501,,621
2021-09-18 10:30:00,485,,605
2021-09-18 10:35:00,482,,598
2021-09-18 10:40:00,473,,586
2021-09-18 10:45:00,497,,613
2021-09-18 10:50:00,468,,581
2021-09-18 10:55:00,474,,589
2021-09-18 11:00:00,493,,597
2021-09-18 11:05:00,480,,593
2021-09-18 11:10:00,468,,589
2021-09-18 11:15:00,462,,573
2021-09-18 11:20:00,468,,581
2021-09-18 11:25:00,471,,583
2021-09-18 11:30:00,457,,571
2021-09-18 11:35:00,460,,572
2021-09-18 11:40:00,455,,565
2021-09-18 11:45:00,450,,560
2021-09-18 11:50:00,460,,574
2021-09-18 11:55:00,452,,561
2021-09-18 12:00:00,434,,542
2021-09-18 12:05:00,417,,523
2021-09-18 12:10:00,417,,520
2021-09-18 12:15:00,405,,504
2021-09-18 12:20:00,405,,507
2021-09-18 12:25:00,422,,525
2021-09-18 12:30:00,410,,511
2021-09-18 12:35:00,410,,513
2021-09-18 12:40:00,423,,530
2021-09-18 12:45:00,425,,531
2021-09-18 12:50:00,427,,533
2021-09-18 12:55:00,435,,545
2021-09-18 13:00:00,431,,536
2021-09-18 13:05:00,411,,517
2021-09-18 13:10:00,415,,520
2021-09-18 13:15:00,404,,508
2021-09-18 13:20:00,387,,488
2021-09-18 13:25:00,392,,492
2021-09-18 13:30:00,386,,486
2021-09-18 13:35:00,372,,468
2021-09-18 13:40:00,397,,499
2021-09-18 13:45:00,375,,472
2021-09-18 13:50:00,398,,498
2021-09-18 13:55:00,390,,488
2021-09-18 14:00:00,362,,457
2021-09-18 14:05:00,318,,411
2021-09-18 14:10:00,377,,475
2021-09-18 14:15:00,364,,458
2021-09-18 14:20:00,387,,486
2021-09-18 14:25:00,379,,481
2021-09-18 14:30:00,338,,432
2021-09-18 14:35:00,301,,387
2021-09-18 14:40:00,340,,429
2021-09-18 14:45:00,312,,398
2021-09-18 14:50:00,278,,358
2021-09-18 14:55:00,253,,331
2021-09-18 15:00:00,244,,317
2021-09-18 15:05:00,232,,306
2021-09-18 15:10:00,219,,289
2021-09-18 15:15:00,227,,303
2021-09-18 15:20:00,221,,292
2021-09-18 15:25:00,221,,288
2021-09-18 15:30:00,215,,277
2021-09-18 15:35:00,205,,274
2021-09-18 15:40:00,202,,265
2021-09-18 15:45:00,216,,279
2021-09-18 15:50:00,213,,272
2021-09-18 15:55:00,208,,269
2021-09-18 16:00:00,201,,258
2021-09-18 16:05:00,196,,254
2021-09-18 16:10:00,177,,235
2021-09-18 16:15:00,175,,232
2021-09-18 16:20:00,160,,221
2021-09-18 16:25:00,168,,227
2021-09-18 16:30:00,159,,212
2021-09-18 16:35:00,162,,224
2021-09-18 16:40:00,163,,224
2021-09-18 16:45:00,150,,204
2021-09-18 16:50:00,160,,219
2021-09-18 16:55:00,148,,195
2021-09-18 17:00:00,157,,215
2021-09-18 17:05:00,151,,212
2021-09-18 17:10:00,152,,212
2021-09-18 17:15:00,145,,193
2021-09-18 17:20:00,133,,188
2021-09-18 17:25:00,133,,179
2021-09-18 17:30:00,116,,159
2021-09-18 17:35:00,109,,149
2021-09-18 17:40:00,94.3,,127
2021-09-18 17:45:00,99.1,,140
2021-09-18 17:50:00,94.7,,132
2021-09-18 17:55:00,74.6,,108
2021-09-18 18:00:00,75.6,,124
2021-09-18 18:05:00,63.7,,106
2021-09-18 18:10:00,93,,143
2021-09-18 18:15:00,106,,149
2021-09-18 18:20:00,82.9,,129
2021-09-18 18:25:00,101,,144
2021-09-18 18:30:00,103,,149
2021-09-18 18:35:00,106,,155
2021-09-18 18:40:00,117,,164
2021-09-18 18:45:00,117,,164
2021-09-18 18:50:00,138,,189
